Name,Task,TaskCategory,EventGuid
Immersive_Travellog_PageAvailable_Fired,545,,5d71d7c2-4afc-48c5-b3f7-6f305a89996c
Immersive_Travellog_BeforeUnload_Fired,546,,cb246a3b-9651-463d-ade8-8505d68cde43
Browseui_BringBrowserTabAlternateOwnerForward,547,,690fe0ed-96b1-46c9-9734-d0a26056d6f1
Browseui_BringBrowserTabAlternateOwnerForward_Hung,548,,36575e48-b416-4054-86ec-577bc2b74677
Browseui_DestroyDetachedBrowserTabUI,551,,756bdd88-3ff9-4806-8a21-b02c7859cf3e
Browseui_HungTabHeartBeat_Timer_Invisible,552,,50a659aa-7ddb-4730-b8ca-1813082eb237
TabRoaming_FindRoamedMachines,553,,cf9aa83c-2aa6-4705-9bce-c412a19ec9cf
TabRoaming_LoadRoamedMachine,554,,90e5179b-6a32-45ec-89f5-e1de782a67ea
Shdocvw_VirtualTab_RedirectUrlWithBindInfo,555,,14806630-017b-4be3-a953-d4a7cf89ef21
Shdocvw_VirtualTab_NavigateImmediateTab,556,,6a74e617-8237-49d0-936d-96050b0066e6
Shdocvw_VirtualTab_NavigateDeferredNewTab,557,,2b810646-7a97-4411-af2f-8ba2833acf29
Shdocvw_VirtualTab_GetIWB2,558,,ee23e5cb-ae45-4e17-ad03-911b3b32f9c3
Shdocvw_VirtualTab_NavigateTabManager,559,,397c1d2a-b2e7-4f88-b7e1-565aaa0ccfbd
Shdocvw_VirtualTab_GetWebOCWindow,560,,6839d1f8-21a7-403c-a9f6-5cfcd925e8f5
Shdocvw_VirtualTab_NavigateInWebBrowser,561,,786c2b7f-3eb4-4096-83d1-aa40cc7cf8d4
Shdocvw_VirtualTab_NavigateThreadProc,562,,7fbc348e-d1dd-44f8-9088-7aaa9ec604d5
Browseui_VirtualTab_PreNewFrameTabCreate,563,,b39c3220-4b44-4fbf-8e47-effd5525cd8f
Browseui_VirtualTab_PostNewFrameTabCreate,564,,badb9062-61ca-4785-ad15-8b3bb75e4814
Shdocvw_VirtualTab_NavigateThreadProc_NavigateEx2Call,565,,5b93fc43-ed74-4a36-9b1d-1afb0f1b4da5
Shdocvw_VirtualTab_NavigateThreadProc_Navigate2Call,566,,799fbea6-8e5a-4933-a131-e280f0270565
Shdocvw_VirtualTab_NavigateInWebBrowser_Navigate2Call,567,,6852e750-b927-4b76-9051-cee4e8e36675
BrowseUI_CStorage,568,,46aaa12e-ec8f-42c6-a3c8-8888c4bf5e23
CFaviconHolder_UpdateReal,569,,0d937b98-62a1-4e51-8e7a-a78644cae3da
History_Journal_Write_Command,570,,30301968-3662-4891-be95-833c4e598bb8
Browseui_TabSuspension_Check_Suspendable,571,,4b309b37-5cc1-4377-8cc8-abb7bc9ee1ce
TabRoaming_FindRoamedTabs,573,,4563dabe-b9ef-4497-afa6-07153d51056c
TabRoaming_LoadRoamedTab,574,,54723edc-f81a-418d-bd34-a9a230f0cdfb
TabRoaming_WriteProcessInfo,575,,c4df466f-b7bc-45c9-b0e2-ab81fe73068c
TabRoaming_ReadProcessInfo,576,,54577938-a0c3-43da-9be2-869bf33a30c2
Recovery_WriteInitialStore,577,,c5428bf0-f669-4392-b3c1-23352d81fefb
Recovery_ReadRecoveryStore,578,,be5e476f-b773-4850-8381-594e17810b90
Courier_FunctionalTest,579,,3f957451-57da-4efd-878b-55a36fe39b86
Browseui_TabBand_Activity,580,,cbcfe481-85f8-461c-8a7c-6fd3867ec676
Device_Info_Util,581,,edf6bc57-9cf3-4655-a680-fa86c3411af2
HistoryJournal,582,,eb58452e-1db9-4312-b0bd-847b720b8fbb
NewTabPage_SearchBox_Show,583,,84a56938-a376-47a5-9492-b605b0151600
NewTabPage_SearchBox_Hide,584,,99080976-0087-4857-b699-b019fc1854c6
NewTabPage_SearchLogo_Show,585,,32f328f2-8527-463c-a866-08419a7b5b8d
WebStorage_Platform,586,,110110a0-bec3-4cea-8ce0-36fb0fd91a58
tskRunOneCoreSetup,1000,Run Setup Specialization,49616aee-29a5-4d6b-806e-cec2629f31bc
FavoritesBar_PopulateFeedsMenu_Perftrack,609,,9abca919-ef89-4443-a660-c1b751fed918
CreateThumbnail_Perftrack,611,,7e2f4fc1-e7af-43e4-9f0c-b479817bc1fa
Imaging_CreateWebPagePreview_Perftrack,613,,d738f475-f52b-4d8a-b075-5ba4a36bb4c3
Find_FindHits_Perftrack,615,,2ad3a840-f22f-4080-993b-4d4dd777d1d1
Find_HighlightHits_Perftrack,617,,e9c04285-a813-4b4d-b489-1fcc435d9a64
Search_SuggestionsProcessing_Perftrack,619,,300d3ede-a993-4bd1-9060-89b7231cc0bc
Search_ImageProcessing_Perftrack,621,,9f8fc385-7dca-4020-a28f-46f5eefc7ea7
UnifiedListView_Typed_Perftrack,623,,9072e79e-f34d-4ba3-8435-ccdb1d8953bb
UnifiedListView_Dropdown_Perftrack,625,,dbc92608-82bb-4412-ab3d-a08ec9edc2ae
UnifiedListView_Displayed_Perftrack,627,,b01b5583-fcf6-44ee-bcff-39fcf2d9f18f
UnifiedListView_Cancelled_Perftrack,629,,abb1baad-ef58-4ac6-9e3c-3485f83d3492
UnifiedListView_Displayed_Complete_Perftrack,631,,c33f52ea-3067-43a9-bde5-989ae3f92213
UnifiedListView_Query_History_Perftrack,633,,12413cae-8db6-4df8-806e-26ade6a1af11
UnifiedListView_Query_Favorites_Perftrack,635,,5ad3676f-692a-4e6d-90f8-ddf7ce4f9fd9
UnifiedListView_Query_Feeds_Perftrack,637,,b230582a-c4d6-4695-8cb1-5bb88941983e
Print_Dialog_Perftrack,639,,cd09c101-f81b-430f-a4bc-7124d2b1a7ee
Tab_Fast_Shutdown_Perftrack,641,,dccd78c8-8b22-48fd-a6e5-4ccc019656d0
Frame_Fast_Shutdown_Perftrack,644,,11d1f841-3f7e-4a15-81b2-897942ad5b16
CreateThumbnail_Immersive_Perftrack,650,,d98ae171-c26b-4e9d-9be1-a246a4e22d46
CreateThumbnail_Superbar_Perftrack,652,,76b25024-6cad-43c0-adb2-2f6495c63312
Browseui_Tabs_Tearoff_ShowVisual,700,,58f54a09-a66b-439e-a17f-9e536d866972
Find_MatchAndHighlightHits_Perftrack,714,,208a74ca-9930-4799-ae1e-2918bf890eb0
Browseui_Tabs_Tearoff_BetweenWindows_TabProc,717,,21408fd0-0046-4733-8485-5581caeda35e
Browseui_CIMBrowserFrame_CreateInstance_Perftrack,800,,5b9c5e3b-6d50-4120-b6a0-9572b067a86c
QSA_CalculateTilesInView_Perftrack,816,,47f9386a-c133-46b4-a627-7cf87cc3d122
QSA_PopulateTiles_Perftrack,818,,ce5692e1-4ddd-4151-9131-f27cd054a20f
TabWindowManager_DehydrateTabsOnSuspend_Perftrack,828,,5bb5c49f-5b23-479e-bd09-d4ba95b8cfe5
TabWindowManager_UnDehydrateTabsOnResume_Perftrack,830,,c90895ee-a827-498f-859f-b86385795e74
ULV_AggregateItems_Perftrack,832,,e0dfc54f-c49d-427a-9cc2-e9223b21e0c8
QSA_UpdateGroup_Perftrack,836,,c5aa11e3-899c-4ef5-97a2-eddeb0c915d4
Snippet_Aggregate_Perftrack,838,,fa410590-dbbd-423d-8e6c-5744d3003d1f
Snippet_MetaExtraction_Perftrack,840,,3f4ce608-629e-4d3b-b48e-76955188bef6
Snippet_UserSelExtraction_Perftrack,842,,cf58d88d-0ceb-4c02-95ba-d89ec0bae6aa
Snippet_BOLLExtraction_Perftrack,844,,fa22be40-3e4f-4397-a06a-5d207db2cb13
DLVA_Animation_Perftrack,846,,6cf3a24b-5448-475b-b26f-f0b10c1dd511
CIMFindBar_Show_Perftrack,900,,c5496d89-c2c7-4139-86be-4d5497f70c2e
QSA_OpenUnfilteredView_Perftrack,908,,2d7701ef-1e3d-45a6-9fac-907eaab4447f
UnifiedListView_Query_DomainSuggestion_Perftrack,911,,ea1d040b-e0e2-40c2-8e33-52006e089dce
FlipAhead_RulesFileUpdate,913,,ac62a862-d5f9-4670-b612-d71199941f32
IMDownloadWindow_Show_Perftrack,915,,10d86aad-53fd-455a-820c-438107a6492b
IMDownloadWindow_Hide_Perftrack,917,,ab78ac33-016f-46d1-85d4-7864e32ed923
CIMContextMenuBar_Show_Perftrack,919,,93d499b0-6401-4525-a5cc-894ffe46fef7
CIMContextMenuBar_Hide_Perftrack,921,,4f24a370-c727-4ba4-b0aa-2a4f49960a16
DownloadWindow_HistoryQuery_Perftrack,923,,be498270-ed58-49ae-88d9-dace8a3bcb70
DownloadWindow_HistoryPopulate_Perftrack,925,,2ef065f8-714d-4123-9e43-ff389c829385
Immersive_Travellog_SwipeStartThresholdMet,926,,cd36f5aa-89df-4305-98b0-ef29e06ff0e3
JournalEncryption_Init_Perftrack,927,,7c23da43-5a49-4ea3-b339-83cac29a79d5
Browseui_TabWindow_CommitRoamingState_Perftrack,928,,b6f87ea5-e0c5-4c8b-818c-c7933631cd2a
EUPP_HPNavigationTriggerProtection_Perftrack,929,,020dc37f-36e3-42af-bd38-b8e71f2776e5
EUPP_DoAsyncOperation_Perftrack,930,,07c9f121-2e2b-4083-ba50-eac74040f67c
EUPP_HandleAsyncOperationResult_Perftrack,931,,f42ea3a5-02ca-42b4-8ec2-73eb3c73e005
win:None,0,None,00000000-0000-0000-0000-000000000000
SqmSaveSessionData,10000,Task to save in-memory SQM session data to a file.,c76d062f-3368-4f22-ae81-b71da68d09f8
ActivationDispatchSession,2500,ActivationDispatchSession,cc62b5a3-2fe1-4546-ae18-2ea42aaf4978
BufferPooling,2509,BufferPooling,6f83b987-9660-4211-af87-22994065d03b
CacheRootMetadata,2510,CacheRootMetadata,a2c991a1-a330-4f57-ac54-41f0997ce72e
ChannelFactoryCaching,2511,ChannelFactoryCaching,643d11c2-6eee-4388-965e-8beac2b6c705
ChannelFactoryCreate,2512,ChannelFactoryCreate,8b16dba4-17cb-451f-9dce-2b6a0a61d230
ChannelReceive,2513,ChannelReceive,bdaeec18-49e2-46da-bd4c-b32f3e955cfb
ClientRuntime,2514,ClientRuntime,2a726cd5-610e-4a23-b411-61f1d8ab244d
ClientSendPreamble,2515,ClientSendPreamble,00830c8d-78eb-4ea3-bcae-cf5fe60ffd71
CompensationState,2516,CompensationState,0da1bff2-411e-430f-8a5d-c956543c5c97
CompleteActivity,2517,CompleteActivity,f2ff22dd-397c-467b-9812-0a79e8c5a12b
CompleteWorkItem,2518,CompleteWorkItem,63680005-ee91-4154-ae7a-240942510b98
Connect,2519,Connect,7386e51a-8418-4599-b82f-d1d08925c8d6
ConnectionAbort,2520,ConnectionAbort,d28a7513-7db8-4175-9c38-3ae98e633f75
ConnectionAccept,2521,ConnectionAccept,8289b69b-1b48-4160-ae03-50a6ea893e61
ConnectionPooling,2522,ConnectionPooling,bc25d06d-a60a-4769-a3f2-3858b0e7c5db
Correlation,2523,Correlation,a945f7d1-4dba-4537-b8de-a2db621e2ade
CreateBookmark,2524,CreateBookmark,d156f187-f5c0-4213-b859-87c761616702
CreateHttpMessageHandler,2525,CreateHttpMessageHandler,4c4e08dd-6602-4cbe-b338-d42fd19ac90b
CreateWorkflowServiceHost,2526,CreateWorkflowServiceHost,dc5e2af3-2c21-40d9-8216-6832b11d5796
CustomTrackingRecord,2527,CustomTrackingRecord,01132c8e-cb5f-47c8-98c3-67473440cdad
DataContractResolver,2528,DataContractResolver,5809dff9-c1eb-469d-9a88-d1e708225c03
DiscoveryClient,2529,DiscoveryClient,3419e18e-ab9c-495f-8853-4fd253fee742
DiscoveryClientChannel,2530,DiscoveryClientChannel,1733b7bf-beb5-4f77-9ca4-fb4e47b8ba92
DiscoveryMessage,2531,DiscoveryMessage,6718f681-ceb8-418b-aa29-2d4b1762fcdc
DiscoverySynchronizationContext,2532,DiscoverySynchronizationContext,6dae34cb-a41e-4f83-9215-36a6d99b920f
DispatchMessage,2533,DispatchMessage,cfa3eff0-bf4d-48ba-948e-7d747d4c3c29
EndpointDiscoverability,2534,EndpointDiscoverability,3a550486-6e72-409a-af80-2bdd33d95de7
ExecuteActivity,2535,ExecuteActivity,e36d0c20-32cb-4568-9897-663f382a02e5
ExecuteFlowchart,2536,ExecuteFlowchart,4a46e34a-6765-4bdd-b81d-7c7738ad6c3f
ExecuteWorkItem,2537,ExecuteWorkItem,6d072edb-429e-4046-9397-aff005752eb2
ExpressionResult,2538,ExpressionResult,046c6554-41aa-4e98-ba6c-2ed457c42eb9
FormatterDeserializeReply,2539,FormatterDeserializeReply,1383449f-3231-4a82-b08f-a67b5df71c6f
FormatterDeserializeRequest,2540,FormatterDeserializeRequest,a6034273-e068-4663-a5bb-a3bbc13b1953
FormatterSerializeReply,2541,FormatterSerializeReply,cbf0fa02-6964-4298-9bf7-2f0379f83608
FormatterSerializeRequest,2542,FormatterSerializeRequest,150fd34c-30d9-41c0-bcd0-86784a36be3b
GenerateDeserializer,2543,GenerateDeserializer,0a195d68-ee49-4a4b-b311-36717ad8e842
GenerateSerializer,2544,GenerateSerializer,2eac2877-e183-4280-847e-dbb44baf6429
GenerateXmlSerializable,2545,GenerateXmlSerializable,2bd9d243-9e23-4a78-9ada-600cc128f7ff
HostedTransportConfigurationManagerConfigInit,2546,HostedTransportConfigurationManagerConfigInit,209e9d89-3301-4132-b12e-cb03b4c908d1
ImportKnownType,2547,ImportKnownType,751739d0-0aff-4f56-b878-c270c58a17a1
InferDescription,2548,InferDescription,11efeeee-6ca2-484c-9f52-3996d40e3973
InitializeBookmarkScope,2549,InitializeBookmarkScope,19b94d63-4a80-4eed-afc7-4813f2c3d317
InternalCacheMetadata,2550,InternalCacheMetadata,b7c65e88-50b2-49c8-9c5f-5679eb06635a
InvokeMethod,2551,InvokeMethod,281c1dc8-ac41-4170-a7ef-13d216ff5873
ListenerOpen,2552,ListenerOpen,db4cadc2-970c-46b3-9995-74f399e57d25
LockWorkflowInstance,2553,LockWorkflowInstance,c9dec4a9-2a27-48ae-9b76-073a60aa1bdf
MessageChannelCache,2554,MessageChannelCache,09bf4c8a-579b-44ea-8cd9-2490ac2e640f
MessageDecoding,2555,MessageDecoding,3c7bb03f-cb27-4ac7-88b3-74996c38d00f
MessageEncoding,2556,MessageEncoding,7d9dc4bc-cf40-494d-9e9d-ab00e9d95628
MessageQueueRegister,2557,MessageQueueRegister,18c94a0d-c90c-4045-ad31-07bb222e6dbf
MsmqQuotas,2558,MsmqQuotas,01b57294-49fc-4a9d-b46d-42589e86328d
NoPersistBlock,2559,NoPersistBlock,42a1f6b2-f9c5-4dc4-a7da-1892a83046ab
Quotas,2560,Quotas,3b3023ac-e7bf-4d11-896b-7810ba5b43f5
ReliableSession,2561,ReliableSession,f105d9e4-3bee-44f3-9e34-176c4c36966b
RoutingService,2562,RoutingService,29e2a04c-aaed-4439-a34d-884050317c37
RoutingServiceClient,2563,RoutingServiceClient,854a57e9-7fc3-49be-bfb1-a4dfe1319d6e
RoutingServiceFilterTableMatch,2564,RoutingServiceFilterTableMatch,8d9dab05-283c-4e06-820d-1a86512a6fae
RoutingServiceMessage,2565,RoutingServiceMessage,7604f4c2-da79-4b5c-8927-890006a43a3a
RoutingServiceReceiveContext,2566,RoutingServiceReceiveContext,d051f201-c391-438c-ba86-c4b36ad43354
RoutingServiceTransaction,2567,RoutingServiceTransaction,39b697ed-79b9-4172-a62f-c19e1d807e32
RuntimeTransaction,2568,RuntimeTransaction,e71036aa-4d1e-4acb-8f5b-d1ab148ddc5e
ScheduleActivity,2569,ScheduleActivity,75bfa87e-b64f-4e34-b6c9-bf315bab5268
ScheduleWorkItem,2570,ScheduleWorkItem,e55a99e9-adf3-4da2-b812-376c682ad991
SecureMessage,2571,SecureMessage,4a44e657-bb88-40e6-b4b6-7c4bade8645c
SecurityImpersonation,2572,SecurityImpersonation,215c2b1c-bcc4-406b-928f-53c5af9ab8ce
SecurityNegotiation,2573,SecurityNegotiation,906923a1-1501-456b-ad24-dc6e6e7a7e0e
SecurityVerification,2574,SecurityVerification,a18a4968-a0fe-4218-a2c6-41bc9804ae40
ServiceActivation,2575,ServiceActivation,495cdd67-1051-4a73-8671-f55cd4f8262a
ServiceChannelCall,2576,ServiceChannelCall,e0bc1bbf-dc44-4bfe-8248-c13547471de5
ServiceChannelOpen,2577,ServiceChannelOpen,3a4d4500-a5ff-48e8-98f3-031e37c75c46
ServiceHostActivation,2578,ServiceHostActivation,889b37e9-86e8-4394-b9cf-51a9f86151f3
ServiceHostCompilation,2579,ServiceHostCompilation,b89a8822-f97f-4dc6-a85f-82a18558e8fc
ServiceHostCreate,2580,ServiceHostCreate,6b129f40-fc49-4032-8ec4-0b1396a47d5d
ServiceHostFactoryCreation,2581,ServiceHostFactoryCreation,9c411076-9eb0-4579-8741-f8037e9140dc
ServiceHostFault,2582,ServiceHostFault,a3276f7a-bf2b-4e74-b4d5-2329b0b19620
ServiceHostOpen,2583,ServiceHostOpen,0a0d5fc5-939d-4f85-9c73-6b10be96faea
ServiceInstance,2584,ServiceInstance,b0cd6c86-90b8-4382-b8e0-40f77a70584a
ServiceShutdown,2585,ServiceShutdown,aa2e18aa-3618-4be9-b938-5a04ffc0d232
SessionStart,2586,SessionStart,5fab4482-260c-4280-a670-72cb40a6d38c
SessionUpgrade,2587,SessionUpgrade,29f551a4-5a53-4ce2-b708-38983b5f68cc
Signpost,2588,Signpost,467f2eed-797f-4a5b-aa77-f60e8174d287
SqlCommandExecute,2589,SqlCommandExecute,837f6564-75a0-4ca1-8087-23069935efa4
StartWorkItem,2590,StartWorkItem,8931a237-d6c2-42c7-9438-83ee5d3a24c1
SurrogateDeserialize,2591,SurrogateDeserialize,fd67d29d-3b67-4138-853f-02febdb1bb3c
SurrogateSerialize,2592,SurrogateSerialize,48379681-20f4-4ba2-9259-f797949b3172
ThreadScheduling,2593,ThreadScheduling,8ab777e0-9d97-498f-bec6-eed9f9732e1a
Throttles,2594,Throttles,f71d9f5c-8697-457f-acaa-7848c7f71c33
Timeout,2595,Timeout,cbb66a44-9a0d-498c-ba30-f52f9b11d734
TimeoutException,2596,TimeoutException,a2b6a84c-3e36-4847-b63a-046bb4ffb0fc
TrackingProfile,2597,TrackingProfile,b8405407-f1c7-436b-9cc7-d141cad8a9a1
TrackingRecord,2598,TrackingRecord,b92f3124-6b3b-41ca-8970-a01951fc871a
TransportReceive,2599,TransportReceive,32dc9a79-b143-42c0-847e-1a0d8158fa82
TransportSend,2600,TransportSend,21222074-fec4-4a37-a502-7d3fa5dd7bbd
WFApplicationStateChange,2605,WFApplicationStateChange,e2f60385-fabc-46ba-b60a-1644a96dda92
WFMessage,2606,WFMessage,f048298b-e812-42b8-a0fe-399a9417cc12
WorkflowActivity,2607,WorkflowActivity,d0c1971f-e415-4b16-927d-4a07102176ff
WorkflowInstanceRecord,2608,WorkflowInstanceRecord,ba2a6ac8-4687-470a-beb8-0f73a0880bff
WorkflowTracking,2609,WorkflowTracking,4dc544cd-a2dd-47c1-98f8-2dbfd5b2db84
FM_RegisterForExtensionRevokedEvent,165,,00000000-0000-0000-0000-000000000000
FM_CompleteExtendedExecution,166,,00000000-0000-0000-0000-000000000000
FM_RevokeSuspensionExtension,167,,00000000-0000-0000-0000-000000000000
FM_ChildOnApplicationStateChangedEx,184,,00000000-0000-0000-0000-000000000000
FM_ChildOnResourceAcquired,186,,00000000-0000-0000-0000-000000000000
FM_SendActivationNotification,188,,00000000-0000-0000-0000-000000000000
FM_AcquireResourceSet,190,,00000000-0000-0000-0000-000000000000
FM_OnResourceAcquired,192,,00000000-0000-0000-0000-000000000000
FM_PostPausePendingActivation,194,,00000000-0000-0000-0000-000000000000
FM_FireCachedResourceCallback,196,,00000000-0000-0000-0000-000000000000
FM_TCDeniedByEDPPolicy,198,,00000000-0000-0000-0000-000000000000
ActivateAssignedAccessApplication,3000,,2c7310a7-4f13-4476-a498-ea65b52e3a89
WaitForAssignedAccessApplicationToDie,3001,,c24d664f-c8ef-4a43-b9b5-b245e5f62fa3
CustomTask,3002,,c1e052c6-cbb1-40b1-9618-98de4220ab3c
LockFrameworkQueryTask,3003,,558aab81-f5b4-4ff7-bddb-96631f61664b
UnlockTask,3004,,01d1ffe7-6bd8-460f-85d5-5fd343847889
LockAppPidTask,3005,,fd3f5507-0e62-480f-ba95-e6a2e5b4fc4c
AbovelockToastTask,3006,,d42ce10d-f15f-4f42-9502-3ead1841b7fd
SetPowerManagerStatusTask,3007,,eaf07f81-be42-4122-ba0b-b69213c95a44
ClosePowerRequestHandleTask,3008,,633ff652-a7b5-4978-916d-69e6fde8eff7
ReportUnresponsiveAssignedAccessApplication,3009,,a60ccdc6-bf55-447e-ab1c-3f3a9f638d23
AppSpecificSettingsTask,3010,,20d2b000-cb98-4c2e-b839-0f610aa88f1d
CredUIPromptForWindowsCredentials,11001,,00000000-0000-0000-0000-000000000000
CredUIPromptForCredentials,11002,,00000000-0000-0000-0000-000000000000
das_Query,5000,,00000000-0000-0000-0000-000000000000
das_Association,7000,,00000000-0000-0000-0000-000000000000
SearchWindowsUpdate,7022,,00000000-0000-0000-0000-000000000000
DownloadFromWindowsUpdate,7023,,00000000-0000-0000-0000-000000000000
InstallFromWindowsUpdate,7024,,00000000-0000-0000-0000-000000000000
PartnershipStore_LoadStore,768,,00000000-0000-0000-0000-000000000000
PartnershipStore_Create,769,,00000000-0000-0000-0000-000000000000
PartnershipStore_Destroy,770,,00000000-0000-0000-0000-000000000000
PartnershipStore_FindById,771,,00000000-0000-0000-0000-000000000000
PartnershipStore_Enum,772,,00000000-0000-0000-0000-000000000000
PartnershipStore_Commit,773,,00000000-0000-0000-0000-000000000000
PartnershipStore_RemoveOwnership,774,,00000000-0000-0000-0000-000000000000
AppHistory_AddDesktopApplication,255,,00000000-0000-0000-0000-000000000000
Shell,4005,System Performance Monitoring,00000000-0000-0000-0000-000000000000
VidMem,4006,Desktop Window Manager Monitoring,00000000-0000-0000-0000-000000000000
Shutdown,4007,Shutdown Performance Monitoring,00000000-0000-0000-0000-000000000000
Boot_Loopback_SnapshotKMScenario,7001,,00000000-0000-0000-0000-000000000000
BootApps_ResolverLoopback,7101,,00000000-0000-0000-0000-000000000000
BootDrivers_ResolverLoopback,7102,,00000000-0000-0000-0000-000000000000
ShutdownApps_ResolverLoopback,7103,,00000000-0000-0000-0000-000000000000
SuspendApps_ResolverLoopback,7104,,00000000-0000-0000-0000-000000000000
SuspendDrivers_ResolverLoopback,7105,,00000000-0000-0000-0000-000000000000
ResumeDrivers_ResolverLoopback,7106,,00000000-0000-0000-0000-000000000000
Shutdown_ArchiveCorrupt,8001,,00000000-0000-0000-0000-000000000000
Shutdown_ThreadCreateFailed,8002,,00000000-0000-0000-0000-000000000000
Shutdown_Troubleshooting,8003,,00000000-0000-0000-0000-000000000000
Shutdown_WaitingForBoot,8005,,00000000-0000-0000-0000-000000000000
Shutdown_LocatedCKCL,8006,,00000000-0000-0000-0000-000000000000
Shutdown_LocatedPossibleDCL,8007,,00000000-0000-0000-0000-000000000000
Shutdown_RestoringConfig,8008,,00000000-0000-0000-0000-000000000000
Shutdown_LoadConfig,8009,,00000000-0000-0000-0000-000000000000
Shutdown_ProxyCallback,8010,,00000000-0000-0000-0000-000000000000
Shutdown_StartCKCL,8011,,00000000-0000-0000-0000-000000000000
Shutdown_CancelledAnalysisViaRegistry,8013,,00000000-0000-0000-0000-000000000000
SecondaryLogon_UnexpectedEvent,9003,,00000000-0000-0000-0000-000000000000
SecondaryLogon_DetectedMultipleLogons,9007,,00000000-0000-0000-0000-000000000000
SecondaryLogon_Troubleshooting,9011,,00000000-0000-0000-0000-000000000000
SecondaryLogon_CancelledAnalysisViaRegistry,9013,,00000000-0000-0000-0000-000000000000
SecondaryLogon_CapturedDCL,9015,,00000000-0000-0000-0000-000000000000
Standby_FailedTransition,11003,,00000000-0000-0000-0000-000000000000
Standby_DetectRegressions,11005,,00000000-0000-0000-0000-000000000000
PerfPipe_TraceCapture_Trigger,218,,00000000-0000-0000-0000-000000000000
IdleDetection_PostResumeFromSleep,1101,,00000000-0000-0000-0000-000000000000
IdleDetection_Parameters,1105,,00000000-0000-0000-0000-000000000000
IdleDetection_Sample,1106,,00000000-0000-0000-0000-000000000000
IdleDetection_Sample_Error,1107,,00000000-0000-0000-0000-000000000000
IdleDetection_SliceSummary,1108,,00000000-0000-0000-0000-000000000000
IdleDetection_Disk_OpenedDisk,1109,,00000000-0000-0000-0000-000000000000
MainPath_HybridBoot,1500,,00000000-0000-0000-0000-000000000000
ID3D11VideoDevice_CreateVideoProcessor,910,,00000000-0000-0000-0000-000000000000
ID3D11VideoProcessor_Release,914,,00000000-0000-0000-0000-000000000000
ID3D11VideoContext_VideoProcessorBlt,939,,00000000-0000-0000-0000-000000000000
ID3D11VideoContext_GetDecoderBuffer,940,,00000000-0000-0000-0000-000000000000
ID3D11VideoContext_DecoderBeginFrame,942,,00000000-0000-0000-0000-000000000000
ID3D11VideoContext_DecoderEndFrame,943,,00000000-0000-0000-0000-000000000000
ID3D11VideoContext_SubmitDecoderBuffers,944,,00000000-0000-0000-0000-000000000000
ID3D11VideoContext_SubmitDecoderBuffers1,945,,00000000-0000-0000-0000-000000000000
IDXGIDevice3_Trim,952,,00000000-0000-0000-0000-000000000000
ID3D11VideoDevice_CreateCryptoSession,953,,00000000-0000-0000-0000-000000000000
ID3D11VideoContext_NegotiateCryptoSessionKeyExchange,954,,00000000-0000-0000-0000-000000000000
ID3D11VideoContext_VideoProcessorGetBehaviorHints,955,,00000000-0000-0000-0000-000000000000
CryptoSessionTeardownCount,956,,00000000-0000-0000-0000-000000000000
RecoverTeardown,957,,00000000-0000-0000-0000-000000000000
ID3D11VideoContext_VideoProcessorBltParameters,958,,00000000-0000-0000-0000-000000000000
ID3D11VideoDevice_DestroyCryptoSession,959,,00000000-0000-0000-0000-000000000000
ID3D11VideoContext_GetDataForNewHardwareKey,960,,00000000-0000-0000-0000-000000000000
JournalEntry,961,,00000000-0000-0000-0000-000000000000
IDXGIResource_CreateSharedHandle,962,,00000000-0000-0000-0000-000000000000
ID3D11VideoDevice_NegotiateCryptoSessionKeyExchangeMT,963,,00000000-0000-0000-0000-000000000000
ID3D11TrackedWorkload_Processed,964,,00000000-0000-0000-0000-000000000000
ID3D11TrackedWorkload_Completed,965,,00000000-0000-0000-0000-000000000000
CheckPresentDurationSupport,966,,00000000-0000-0000-0000-000000000000
DnsActivityStart,60001,,00000000-0000-0000-0000-000000000000
DnsActivityStop,60002,,00000000-0000-0000-0000-000000000000
DnsActivityTransfer,60003,,00000000-0000-0000-0000-000000000000
DnsNetError,60004,,00000000-0000-0000-0000-000000000000
DnsNetWarning,60005,,00000000-0000-0000-0000-000000000000
DnsStateTransition,60006,,00000000-0000-0000-0000-000000000000
DnsContextUpdate,60007,,00000000-0000-0000-0000-000000000000
DnsPolicyReadError,60008,,00000000-0000-0000-0000-000000000000
DnsV4Tuple,60101,,00000000-0000-0000-0000-000000000000
DnsV6Tuple,60102,,00000000-0000-0000-0000-000000000000
DnsInterfaceInfo,60103,,00000000-0000-0000-0000-000000000000
DocPerf_Task_DrvDeviceCapabilities,1200,,00000000-0000-0000-0000-000000000000
DocPerf_Task_XpsPrint_Submit,1600,,00000000-0000-0000-0000-000000000000
DocPerf_Task_XpsPrint_Callback_Error,1607,,00000000-0000-0000-0000-000000000000
DocPerf_Task_XpsPrint_Dependent_CreateXGC,1608,,00000000-0000-0000-0000-000000000000
DocPerf_Task_XpsPrint_Dependent_XGCStartDocument,1609,,00000000-0000-0000-0000-000000000000
DocPerf_Task_XpsPrint_Dependent_XGCPrintPage,1610,,00000000-0000-0000-0000-000000000000
DocPerf_Task_XpsPrint_Dependent_XpsOMCreateColorProfile,1615,,00000000-0000-0000-0000-000000000000
DocPerf_Task_XpsPrint_Dependent_XpsOMCreateDictionary,1616,,00000000-0000-0000-0000-000000000000
